NEIGHBORHOOD_UP,NEIGHBORHOOD_DOWN,NEIGHBORHOOD_RIGHT,NEIGHBORHOOD_LEFT,NEIGHBORHOOD_DIST_UP,NEIGHBORHOOD_DIST_DOWN,NEIGHBORHOOD_DIST_RIGHT,NEIGHBORHOOD_DIST_LEFT,AGENT_1_X,AGENT_1_Y,AGENT_2_X,AGENT_2_Y,EXIT_X,EXIT_Y,time,action
2,2.0,2.0,2.0,0.608465,2.008535,2.708475,6.908525,16.99996,19.29997,100.0,100.0,23.0,25.0,9.603541,0.0
2,2.0,2.0,2.0,0.608465,2.008535,2.708475,6.908525,16.99996,19.29997,100.0,100.0,23.0,25.0,9.701917,0.0
2,2.0,2.0,2.0,0.608465,2.008535,2.608474,7.008525,16.99996,19.29997,100.0,100.0,23.0,25.0,9.802549,3.0
2,2.0,2.0,2.0,0.608465,2.008535,2.108473,7.508528,16.99996,19.29997,100.0,100.0,23.0,25.0,9.90083,3.0
1,1.0,2.0,6.0,8.60752,16.00759,1.608471,0.3578176,16.99996,19.29997,100.0,100.0,23.0,25.0,10.00111,3.0
1,1.0,2.0,6.0,8.60752,16.00759,1.108469,1.357821,16.49996,19.29997,100.0,100.0,23.0,25.0,10.10439,3.0
2,2.0,2.0,6.0,0.608465,2.008535,0.9084681,2.057824,15.99996,19.29997,100.0,100.0,23.0,25.0,10.20167,0.0
1,1.0,2.0,6.0,8.60752,16.00759,1.40847,2.057824,15.49996,19.29997,100.0,100.0,23.0,25.0,10.3041,4.0
2,2.0,2.0,6.0,1.608465,2.008535,1.908472,2.057824,14.99995,19.29997,100.0,100.0,23.0,25.0,10.40355,4.0
2,2.0,2.0,6.0,1.608465,2.008535,2.408473,2.057824,14.49995,19.29997,100.0,100.0,23.0,25.0,10.50333,4.0
2,2.0,2.0,0.0,1.608465,2.008535,2.908476,0.0,13.99995,19.29997,100.0,100.0,23.0,25.0,10.60128,4.0
2,2.0,2.0,0.0,1.608465,2.008535,3.408478,0.0,13.49995,19.29997,100.0,100.0,23.0,25.0,10.70332,4.0
1,1.0,2.0,6.0,0.6075199,0.007590174,3.908479,2.057824,12.99995,19.29997,100.0,100.0,23.0,25.0,10.80265,4.0
1,1.0,2.0,6.0,0.6075199,0.007590174,4.408481,2.057824,12.49994,19.29997,100.0,100.0,23.0,25.0,10.90263,4.0
1,1.0,2.0,0.0,0.6075199,0.007590174,4.908483,0.0,11.99994,19.29997,100.0,100.0,23.0,25.0,11.00254,4.0
1,1.0,2.0,0.0,0.6075199,0.007590174,5.408485,0.0,11.49994,19.29997,100.0,100.0,23.0,25.0,11.10365,4.0
1,1.0,2.0,2.0,0.60752,0.007590174,5.608486,5.008514,100.0,100.0,100.0,100.0,23.0,25.0,11.20095,3.0
1,1.0,2.0,2.0,0.6075199,0.007590174,5.108484,5.508516,100.0,100.0,100.0,100.0,23.0,25.0,11.30263,3.0
1,1.0,2.0,2.0,0.6075199,0.007590174,4.608482,6.008518,100.0,100.0,100.0,100.0,23.0,25.0,11.40403,3.0
1,1.0,2.0,2.0,0.6075199,0.007590174,4.10848,6.50852,100.0,100.0,100.0,100.0,23.0,25.0,11.50276,3.0
2,2.0,2.0,2.0,1.608465,2.008535,3.608478,7.008522,100.0,100.0,100.0,100.0,23.0,25.0,11.60359,3.0
2,2.0,2.0,2.0,1.608465,2.008535,3.108476,7.508524,100.0,100.0,100.0,100.0,23.0,25.0,11.7007,3.0
2,2.0,2.0,2.0,1.608465,2.008535,2.608474,8.008526,100.0,100.0,100.0,100.0,23.0,25.0,11.80381,3.0
2,2.0,2.0,2.0,1.608465,2.008535,2.108473,8.508528,100.0,100.0,100.0,100.0,23.0,25.0,11.90216,3.0
2,2.0,2.0,2.0,1.308464,2.308536,1.908472,8.708529,100.0,100.0,100.0,100.0,23.0,25.0,12.00221,1.0
2,2.0,2.0,1.0,0.808462,2.808538,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.10232,1.0
2,2.0,2.0,1.0,0.30846,3.30854,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.20172,1.0
2,2.0,2.0,1.0,0.00845885,3.608541,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.30146,1.0
2,2.0,2.0,1.0,0.00845885,3.608541,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.40258,1.0
2,2.0,2.0,1.0,0.00845885,3.608541,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.50432,1.0
2,2.0,2.0,1.0,0.00845885,3.608541,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.60036,1.0
2,2.0,2.0,1.0,0.00845885,3.608541,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.70162,3.0
2,2.0,2.0,1.0,0.00845885,3.608541,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.80234,1.0
2,2.0,2.0,1.0,0.00845885,3.608541,0.9084719,1.707583,100.0,100.0,100.0,100.0,23.0,25.0,12.90176,3.0
1,1.0,2.0,1.0,7.007514,17.6076,0.5084704,2.107585,100.0,100.0,100.0,100.0,23.0,25.0,13.00103,3.0
1,1.0,2.0,1.0,7.007514,17.6076,0.2084692,2.407586,100.0,100.0,100.0,100.0,23.0,25.0,13.10024,0.0
1,1.0,2.0,2.0,6.807513,17.8076,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.20101,1.0
1,1.0,2.0,2.0,6.307511,18.3076,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.30322,1.0
1,1.0,2.0,2.0,5.807509,18.8076,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.40249,1.0
1,1.0,2.0,2.0,5.307507,19.3076,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.50187,1.0
1,1.0,2.0,2.0,4.807506,19.80761,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.60167,1.0
1,0.0,2.0,2.0,4.307503,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.70267,1.0
1,0.0,2.0,2.0,3.807502,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.8039,1.0
1,0.0,2.0,2.0,3.3075,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,13.90089,1.0
1,0.0,2.0,2.0,2.807498,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,14.00148,1.0
1,0.0,2.0,2.0,2.307496,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,14.10327,1.0
1,0.0,2.0,2.0,1.807494,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,14.2038,1.0
1,0.0,2.0,2.0,1.307492,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,14.30181,1.0
1,0.0,2.0,2.0,0.8074903,0.0,0.2084692,0.408531,100.0,100.0,100.0,100.0,23.0,25.0,14.40188,1.0
1,0.0,1.0,1.0,0.3074883,0.0,8.207523,16.40759,100.0,100.0,100.0,100.0,23.0,25.0,14.50196,1.0
1,2.0,1.0,1.0,0.2074879,0.4085672,7.907523,16.70759,100.0,100.0,100.0,100.0,23.0,25.0,14.60231,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,7.407521,17.20759,100.0,100.0,100.0,100.0,23.0,25.0,14.70216,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,6.907519,17.70759,100.0,100.0,100.0,100.0,23.0,25.0,14.80084,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,6.407517,18.20759,100.0,100.0,100.0,100.0,23.0,25.0,14.90081,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,5.907515,18.7076,100.0,100.0,100.0,100.0,23.0,25.0,15.00152,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,5.407514,19.2076,100.0,100.0,100.0,100.0,23.0,25.0,15.10195,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,4.907511,19.7076,100.0,100.0,100.0,100.0,23.0,25.0,15.20097,3.0
1,2.0,1.0,0.0,0.2074879,10.40857,4.407509,0.0,100.0,100.0,100.0,100.0,23.0,25.0,15.30053,3.0
1,2.0,1.0,0.0,0.4074887,10.20857,4.107508,0.0,100.0,100.0,100.0,100.0,23.0,25.0,15.40289,2.0
1,2.0,2.0,2.0,0.9074906,9.708565,0.1084535,0.5085467,100.0,100.0,100.0,100.0,23.0,25.0,15.50087,2.0
0,1.0,2.0,1.0,0.0,0.3075551,0.3085001,8.307555,27.0,27.0,3.0,27.0,15.0,23.0,0.1150202,0.0
0,1.0,2.0,1.0,0.0,0.3075551,0.3085001,8.307555,27.0,27.0,3.0,27.0,15.0,23.0,0.203981,0.0
0,1.0,2.0,1.0,0.0,0.3075551,0.3085001,8.307555,27.0,27.0,3.0,27.0,15.0,23.0,0.3038374,0.0
0,1.0,2.0,1.0,0.0,0.3075551,0.3085001,8.307555,27.0,27.0,3.0,27.0,15.0,23.0,0.4023258,0.0
0,1.0,2.0,1.0,0.0,0.6075547,0.3085001,8.307555,27.0,27.0,3.0,27.0,15.0,23.0,0.5017797,1.0
0,1.0,2.0,2.0,0.0,1.107554,0.3085001,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,0.6042436,1.0
0,1.0,2.0,2.0,0.0,1.607554,0.3085001,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,0.7039447,1.0
0,1.0,2.0,2.0,0.0,2.107553,0.3085001,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,0.8036793,1.0
0,1.0,2.0,2.0,0.0,2.607553,0.3085001,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,0.9004624,1.0
0,1.0,2.0,2.0,0.0,3.107553,0.3085001,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,1.005154,1.0
0,1.0,2.0,2.0,0.0,3.607552,0.3085001,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,1.101819,1.0
0,1.0,2.0,2.0,0.0,4.107552,8.3085,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,1.20144,1.0
0,1.0,2.0,2.0,0.0,4.607551,8.3085,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,1.301581,1.0
1,1.0,2.0,1.0,19.50756,5.10755,0.3085001,0.3075551,27.0,27.0,3.0,27.0,15.0,23.0,1.401378,1.0
1,1.0,2.0,1.0,19.00756,5.607551,0.3085001,0.3075551,27.0,27.0,3.0,27.0,15.0,23.0,1.502735,1.0
1,1.0,2.0,1.0,18.50756,6.107553,0.3085001,0.3075551,27.0,27.0,3.0,27.0,15.0,23.0,1.603699,1.0
1,1.0,2.0,1.0,18.00756,6.607555,0.3085001,0.3075551,27.0,27.0,3.0,27.0,15.0,23.0,1.70024,1.0
1,1.0,2.0,1.0,17.50755,7.107557,0.3085001,0.3075551,27.0,27.0,3.0,27.0,15.0,23.0,1.802028,1.0
1,1.0,2.0,1.0,17.00755,7.607559,0.3085001,0.3075551,27.0,27.0,3.0,27.0,15.0,23.0,1.903102,1.0
1,1.0,2.0,2.0,16.50755,8.107561,0.3085001,0.3085001,27.0,27.0,3.0,27.0,15.0,23.0,2.000385,1.0
1,1.0,2.0,2.0,16.00755,8.607563,0.3085001,0.3085001,27.0,26.5,3.5,27.0,15.0,23.0,2.103636,1.0
1,1.0,2.0,2.0,15.50755,9.107565,0.3085001,0.3085001,27.0,26.0,3.999999,27.0,15.0,23.0,2.201271,1.0
1,1.0,2.0,2.0,15.00754,9.607568,0.3085001,0.3085001,27.0,25.49999,4.499999,27.0,15.0,23.0,2.303962,1.0
1,1.0,2.0,1.0,14.50754,10.10757,0.3085001,8.307555,27.0,24.99999,4.999998,27.0,15.0,23.0,2.401963,1.0
1,1.0,2.0,1.0,14.00754,10.60757,0.3085001,8.307555,27.0,24.49999,5.499998,27.0,15.0,23.0,2.503869,1.0
1,1.0,2.0,2.0,13.50754,11.10757,0.3085001,0.3085001,27.0,23.99999,5.999997,27.0,15.0,23.0,2.603998,1.0
1,1.0,2.0,2.0,13.00754,11.60757,0.3085001,0.3085001,27.0,23.49999,6.499997,27.0,15.0,23.0,2.702611,1.0
1,1.0,2.0,2.0,12.50753,12.10758,0.3085001,0.3085001,27.0,22.99998,6.999996,27.0,15.0,23.0,2.800028,1.0
1,1.0,2.0,2.0,12.00753,12.60758,0.3085001,0.3085001,27.0,22.49998,7.499996,27.0,15.0,23.0,2.902055,1.0
1,1.0,2.0,2.0,11.50753,13.10758,0.3085001,0.3085001,27.0,21.99998,7.999995,27.0,15.0,23.0,3.003051,1.0
5,1.0,2.0,2.0,9.508482,13.60758,0.3085001,0.3085001,27.0,21.49998,8.499997,27.0,15.0,23.0,3.101482,1.0
5,1.0,1.0,1.0,9.00848,14.10758,2.307555,8.307555,27.0,20.99998,8.999999,27.0,15.0,23.0,3.20005,1.0
0,1.0,1.0,1.0,0.0,14.60758,2.307555,8.307555,27.0,20.49998,9.500001,27.0,15.0,23.0,3.305058,1.0
0,1.0,2.0,2.0,0.0,15.10759,0.3085001,0.3085001,27.0,19.99997,10.0,27.0,15.0,23.0,3.402357,1.0
0,1.0,2.0,2.0,0.0,15.60759,0.3085001,0.3085001,27.0,19.49997,10.5,27.0,15.0,23.0,3.502357,1.0
0,1.0,2.0,2.0,0.0,16.10759,0.3085001,0.3085001,27.0,18.99997,11.00001,27.0,15.0,23.0,3.602487,1.0
0,1.0,2.0,2.0,0.0,16.60759,0.3085001,0.3085001,27.0,18.49997,11.50001,27.0,15.0,23.0,3.701949,1.0
0,1.0,2.0,2.0,0.0,17.10759,0.3085001,0.3085001,27.0,17.99997,12.00001,27.0,15.0,23.0,3.801772,1.0
0,1.0,2.0,2.0,0.0,17.6076,0.3085001,0.3085001,27.0,17.49996,12.50001,27.0,15.0,23.0,3.903972,1.0
0,1.0,2.0,2.0,0.0,18.1076,0.3085001,0.3085001,27.0,16.99996,13.00001,27.0,15.0,23.0,4.000402,1.0
0,1.0,2.0,2.0,0.0,18.6076,0.3085001,0.3085001,27.0,16.99996,13.50002,27.0,15.0,23.0,4.101177,1.0
0,1.0,2.0,2.0,0.0,19.1076,0.3085001,0.3085001,27.0,16.99996,14.00002,27.0,15.0,23.0,4.202661,1.0
1,1.0,2.0,2.0,5.007506,19.6076,0.3085001,0.3085001,27.0,16.99996,14.50002,27.0,15.0,23.0,4.303562,1.0
1,0.0,2.0,2.0,4.507504,0.0,0.3085001,0.3085001,27.0,16.99996,15.00002,27.0,15.0,23.0,4.402943,1.0
1,0.0,2.0,2.0,4.007503,0.0,0.3085001,0.3085001,27.0,16.99996,15.50002,27.0,15.0,23.0,4.500306,1.0
1,0.0,2.0,2.0,3.5075,0.0,0.3085001,0.3085001,27.0,16.99996,16.00002,27.0,15.0,23.0,4.60267,1.0
1,0.0,2.0,2.0,3.007499,0.0,0.3085001,0.3085001,27.0,16.99996,16.50003,27.0,15.0,23.0,4.70253,1.0
1,0.0,2.0,2.0,2.507497,0.0,0.3085001,0.3085001,27.0,16.99996,17.00003,27.0,15.0,23.0,4.80377,1.0
1,0.0,2.0,2.0,2.007495,0.0,0.3085001,0.3085001,27.0,16.99996,17.50003,27.0,15.0,23.0,4.900011,1.0
1,0.0,2.0,2.0,1.507493,0.0,0.3085001,0.3085001,27.0,16.99996,18.00003,27.0,15.0,23.0,5.000061,1.0
1,0.0,2.0,2.0,1.007491,0.0,0.3085001,0.3085001,27.0,16.99996,18.50003,27.0,15.0,23.0,5.103447,1.0
1,0.0,6.0,1.0,0.5074891,0.0,6.657786,8.307555,27.0,16.99996,19.00004,27.0,15.0,23.0,5.201425,1.0
1,0.0,6.0,1.0,0.2074879,0.0,7.157788,8.307555,27.0,16.99996,19.50004,27.0,15.0,23.0,5.300587,3.0
1,2.0,6.0,1.0,0.2074879,0.4085672,7.157788,8.807557,27.0,16.99996,20.00004,27.0,15.0,23.0,5.400917,3.0
1,2.0,6.0,1.0,0.2074879,0.4085672,7.157788,9.307559,27.0,16.99996,20.50004,27.0,15.0,23.0,5.503941,3.0
1,2.0,6.0,1.0,0.2074879,0.4085672,7.157788,9.807561,27.0,16.99996,21.00004,27.0,15.0,23.0,5.604262,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,10.30756,27.0,16.99996,21.50005,27.0,15.0,23.0,5.703897,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,10.80756,27.0,16.99996,22.00005,27.0,15.0,23.0,5.80167,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,11.30757,27.0,16.99996,22.50005,27.0,15.0,23.0,5.903687,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,11.80757,27.0,16.99996,23.00005,27.0,15.0,23.0,6.001945,3.0
1,1.0,0.0,1.0,0.2074879,4.407622,0.0,12.30757,26.5,16.99996,23.00005,26.5,15.0,23.0,6.104771,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,12.80757,26.0,16.99996,23.00005,26.0,15.0,23.0,6.205674,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,13.30757,25.49999,16.99996,23.00005,25.49999,15.0,23.0,6.30003,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,13.80758,24.99999,16.99996,23.00005,24.99999,15.0,23.0,6.405105,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,14.30758,24.49999,16.99996,23.00005,24.49999,15.0,23.0,6.501156,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,14.80758,23.99999,16.99996,23.00005,23.99999,15.0,23.0,6.601638,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,15.30758,23.49999,16.99996,23.00005,23.49999,15.0,23.0,6.70203,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,15.80758,22.99998,16.99996,23.00005,22.99998,15.0,23.0,6.801635,3.0
1,0.0,0.0,1.0,0.2074879,0.0,0.0,16.30759,22.49998,16.99996,23.00005,22.49998,15.0,23.0,6.901629,3.0
1,2.0,0.0,1.0,0.2074879,0.4085672,0.0,16.80759,21.99998,16.99996,23.00005,21.99998,15.0,23.0,7.005021,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,7.30752,17.30759,21.49998,16.99996,23.00005,21.49998,15.0,23.0,7.100212,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,6.807519,17.80759,20.99998,16.99996,23.00005,20.99998,15.0,23.0,7.202764,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,6.307517,18.30759,20.49998,16.99996,23.00005,20.49998,15.0,23.0,7.300221,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,5.807515,18.80759,19.99997,16.99996,23.00005,19.99997,15.0,23.0,7.402119,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,5.307513,19.3076,19.49997,16.99996,23.00005,19.49997,15.0,23.0,7.499997,3.0
1,2.0,1.0,1.0,0.2074879,0.4085672,4.807511,19.8076,18.99997,16.99996,23.00005,18.99997,15.0,23.0,7.600741,3.0
1,6.0,1.0,0.0,0.2074879,7.25785,4.50751,0.0,18.49997,16.99996,23.00005,18.49997,15.0,23.0,7.70077,3.0
1,6.0,1.0,0.0,0.3074883,7.657851,4.50751,0.0,17.99997,16.99996,23.00005,17.99997,15.0,23.0,7.802927,2.0
1,6.0,2.0,2.0,0.8074902,7.657851,0.5084551,0.1085451,17.49996,16.99996,23.00005,17.49996,15.0,23.0,7.900396,2.0
1,6.0,2.0,2.0,1.307492,7.657851,0.5084551,0.1085451,16.99996,16.99996,23.00005,16.99996,15.0,23.0,8.004196,2.0
1,6.0,2.0,2.0,1.807494,6.657847,0.5084551,0.1085451,17.49996,16.99996,23.00005,17.49996,15.0,23.0,8.104304,2.0
1,6.0,2.0,2.0,2.307496,5.657843,0.5084551,0.1085451,17.99997,16.99996,23.00005,17.99997,15.0,23.0,8.203747,2.0
1,6.0,2.0,2.0,2.807498,4.65784,0.5084551,0.1085451,18.49997,16.99996,23.00005,18.49997,15.0,23.0,8.305511,2.0
1,0.0,2.0,2.0,3.3075,0.0,0.5084551,0.1085451,18.99997,16.99996,23.00005,18.99997,15.0,23.0,8.402516,2.0
1,0.0,2.0,2.0,3.807502,0.0,0.5084551,0.1085451,19.49997,16.99996,23.00005,19.49997,15.0,23.0,8.501166,2.0
1,6.0,2.0,2.0,4.307503,1.657828,0.5084551,0.1085451,19.99997,16.99996,23.00005,19.99997,15.0,23.0,8.603653,2.0
1,6.0,2.0,2.0,4.807505,0.6578245,0.5084551,0.1085451,20.49998,16.99996,23.00005,20.49998,15.0,23.0,8.702767,2.0
1,5.0,2.0,2.0,5.307507,3.817781,0.5084551,0.1085451,20.99998,16.99996,23.00005,20.99998,15.0,23.0,8.80215,2.0
1,6.0,2.0,2.0,5.807509,3.157834,0.5084551,0.1085451,21.49998,16.99996,23.00005,21.49998,15.0,23.0,8.900358,2.0
5,6.0,2.0,2.0,0.8884371,2.657832,0.5084551,0.1085451,21.99998,16.99996,23.00005,21.99998,15.0,23.0,9.001918,2.0
6,6.0,2.0,2.0,0.6576909,2.15783,0.5084551,0.1085451,22.49998,16.99996,23.00005,22.49998,15.0,23.0,9.101394,2.0
6,6.0,2.0,2.0,1.657695,1.657828,0.5084551,0.1085451,22.99998,16.99996,23.00005,22.99998,15.0,23.0,9.203683,2.0
6,0.0,2.0,2.0,2.657699,0.0,0.5084551,0.1085451,23.49999,16.99996,23.00005,23.49999,15.0,23.0,9.300675,2.0
6,6.0,2.0,2.0,3.657702,0.6578245,0.5084551,0.1085451,23.99999,16.99996,23.00005,23.99999,15.0,23.0,9.402461,2.0
6,2.0,2.0,2.0,4.657705,2.808534,0.5084551,0.1085451,24.49999,16.99996,23.00005,24.49999,15.0,23.0,9.500381,2.0
6,2.0,2.0,2.0,5.65771,2.308532,0.5084551,0.1085451,24.99999,16.99996,23.00005,24.99999,15.0,23.0,9.600326,2.0
6,2.0,2.0,2.0,6.657713,1.808531,0.5084551,0.1085451,25.49999,16.99996,23.00005,25.49999,15.0,23.0,9.703512,2.0
6,2.0,6.0,1.0,7.657718,1.308529,1.857701,6.1076,26.0,16.99996,23.00005,26.0,15.0,23.0,9.801944,2.0
6,2.0,6.0,1.0,8.457721,1.008528,2.357703,6.1076,26.5,16.99996,23.00005,26.5,15.0,23.0,9.901237,3.0
6,2.0,6.0,1.0,8.957723,1.008528,2.357703,6.607602,27.0,16.99996,23.00005,27.0,15.0,23.0,10.0035,3.0
2,2.0,6.0,1.0,0.6084726,1.008528,1.857701,7.107604,27.0,16.99996,23.00005,27.3,15.0,23.0,10.10406,3.0
2,2.0,0.0,1.0,0.6084726,1.008528,0.0,7.607605,27.0,16.99996,23.00005,27.3,15.0,23.0,10.20474,3.0
2,2.0,1.0,1.0,0.6084726,4.008527,2.507503,8.107608,100.0,100.0,23.00005,27.3,15.0,23.0,10.30316,3.0
2,2.0,1.0,1.0,0.6084726,4.008527,2.007501,8.60761,100.0,100.0,23.00005,27.3,15.0,23.0,10.40133,3.0
2,1.0,1.0,1.0,0.6084726,1.008528,1.507499,9.107612,100.0,100.0,23.00005,27.3,15.0,23.0,10.50235,3.0
2,1.0,1.0,1.0,0.6084726,1.008528,1.007497,9.607614,100.0,100.0,23.00005,27.3,15.0,23.0,10.60302,3.0
1,1.0,1.0,1.0,10.60753,1.008528,0.5074948,10.10762,100.0,100.0,23.00005,27.3,15.0,23.0,10.70117,3.0
1,1.0,1.0,1.0,10.60753,1.008528,0.007492899,10.60762,100.0,100.0,23.00005,27.3,15.0,23.0,10.80458,1.0
1,1.0,1.0,1.0,10.10752,1.50853,0.007492899,10.60762,100.0,100.0,23.00005,27.3,15.0,23.0,10.90028,1.0
1,1.0,1.0,2.0,9.607524,2.008531,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.00266,1.0
1,1.0,1.0,2.0,9.107522,2.508533,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.10241,1.0
1,1.0,1.0,2.0,8.60752,3.008535,0.007492899,0.6085622,100.0,100.0,23.00005,27.3,15.0,23.0,11.20298,1.0
1,1.0,1.0,2.0,8.107518,3.508537,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.30094,1.0
1,1.0,1.0,2.0,7.607516,4.008538,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.40055,1.0
1,1.0,1.0,2.0,7.107514,4.50854,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.50084,1.0
1,1.0,1.0,2.0,6.607512,5.008543,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.60098,1.0
1,1.0,1.0,2.0,6.10751,5.508544,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.70013,1.0
1,1.0,1.0,2.0,5.607508,6.008547,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.80385,1.0
1,1.0,1.0,2.0,5.107506,6.508548,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,11.90198,1.0
1,1.0,1.0,2.0,4.607504,7.008551,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,12.00049,1.0
1,1.0,1.0,2.0,4.107502,7.508553,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,12.10445,1.0
1,1.0,1.0,2.0,3.607501,8.008554,0.007492899,0.6085622,100.0,100.0,23.00005,27.3,15.0,23.0,12.20147,1.0
1,1.0,1.0,2.0,3.107499,8.508556,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,12.3034,1.0
1,1.0,1.0,2.0,2.607497,9.008558,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,12.40274,1.0
1,1.0,1.0,2.0,2.107495,9.50856,0.007492899,0.6085622,100.0,100.0,23.00005,27.3,15.0,23.0,12.50207,1.0
1,1.0,1.0,2.0,1.607493,10.00856,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,12.6016,1.0
1,1.0,1.0,2.0,1.107491,10.50856,0.007492899,0.6085623,100.0,100.0,23.00005,27.3,15.0,23.0,12.70047,1.0
1,1.0,1.0,6.0,0.6074895,11.00857,0.007492899,2.957761,100.0,100.0,23.00005,27.3,15.0,23.0,12.80114,1.0
1,1.0,1.0,6.0,0.5074891,11.10857,0.007492899,2.957761,100.0,100.0,23.00005,27.3,15.0,23.0,12.90246,4.0
1,1.0,1.0,6.0,0.507489,11.10857,0.4074944,2.557759,100.0,100.0,23.00005,27.3,15.0,23.0,13.0006,4.0
1,2.0,1.0,0.0,0.5074891,0.108566,0.9074964,0.0,100.0,100.0,23.00005,27.3,15.0,23.0,13.10005,4.0
1,2.0,1.0,0.0,0.5074891,0.108566,1.407498,0.0,100.0,100.0,23.00005,27.3,15.0,23.0,13.20148,4.0
1,2.0,1.0,0.0,0.5074891,0.108566,1.9075,0.0,100.0,100.0,100.0,100.0,15.0,23.0,13.30368,4.0
1,2.0,1.0,0.0,0.507489,0.108566,2.407502,0.0,100.0,100.0,100.0,100.0,15.0,23.0,13.40059,4.0
1,2.0,1.0,0.0,0.5074891,0.108566,2.907504,0.0,100.0,100.0,100.0,100.0,15.0,23.0,13.50077,4.0
1,2.0,1.0,0.0,0.5074891,0.108566,3.407506,0.0,100.0,100.0,100.0,100.0,15.0,23.0,13.60186,4.0
1,2.0,1.0,0.0,0.5074891,0.108566,3.907508,0.0,100.0,100.0,100.0,100.0,15.0,23.0,13.70401,4.0
